Drug_ID,Drug,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,FractionCSP3,Y
48e,COc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1,660.8809999999999,4.934800000000004,3,7,109.0,12,6,0.5405405405405406,-5.9593034000000005
20E 22-ethyl ether (5),CCO[C@H](CCC(C)(C)O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,508.69600000000037,2.8982,5,7,127.45000000000002,7,4,0.896551724137931,-4.8600001
20E 22-allyl ether (7),C=CCO[C@H](CCC(C)(C)O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,520.7070000000003,3.064300000000001,5,7,127.45000000000002,8,4,0.8333333333333334,-4.6900001
20E 25-methyl ether (10),COC(C)(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,494.6690000000003,2.5080999999999998,5,7,127.45000000000002,6,4,0.8928571428571429,-4.7600002
PoA 22-methyl ether (18),CO[C@H](CCC(C)C)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,478.6700000000003,3.393200000000002,4,6,107.22,6,4,0.8928571428571429,-4.579999900000002
20-Hydroxyecdysone (25),CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,480.64200000000034,1.8539999999999994,6,7,138.45000000000002,5,4,0.8888888888888888,-4.79
Muristerone A (28),CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@]4(O)C[C@@H](O)[C@@H](O)C[C@@]4(C)C3[C@@H](O)C[C@]12C,496.64100000000025,0.8247999999999993,7,8,158.67999999999998,5,4,0.8888888888888888,-4.9000001
"(E)-4-(3,4-dimethoxyphenyl)but-3-en-1-yl linoleate (1)",CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC/C=C/c1ccc(OC)c(OC)c1,470.6940000000002,8.463800000000006,0,4,44.760000000000005,20,1,0.5666666666666667,-4.8498521
"(E)-4-(3,4-dimethoxyphenyl)but-3-en-1-yl oleate (2)",CCCCCCCC/C=C\CCCCCCCC(=O)OCC/C=C/c1ccc(OC)c(OC)c1,472.7100000000002,8.687800000000006,0,4,44.760000000000005,21,1,0.6333333333333333,-5.0101638
Compound D,COc1ccc(/C=C/CCO)cc1OC,208.25699999999998,2.0994,1,3,38.69,5,1,0.3333333333333333,-4.8428431
Rutaecarpine (RCP),O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,287.322,3.100900000000001,1,3,50.68,0,5,0.1111111111111111,-5.0582528
Evodiamine (EDM),CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,303.365,3.3148000000000017,1,2,39.34,0,5,0.21052631578947367,-4.632256
YH439,Cc1csc(NC(=O)C(C(=O)OC(C)C)=C2SCS2)n1,330.456,2.9907200000000014,1,7,68.29,4,2,0.4166666666666667,-4.5100002
Choline,C[N+](C)(C)CCO,104.17299999999999,-0.3150999999999999,1,1,20.23,2,0,1.0,-4.9521427000000005
Cerulenin,C/C=C/C/C=C/CCC(=O)[C@@H]1O[C@@H]1C(N)=O,223.272,1.1107999999999998,1,3,72.69,7,1,0.5,-5.4224062
Rebaudioside A,C=C1C[C@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OC4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)C2CC(O[C@H]2O[C@@H](CO)[C@H](O)C(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]1C3,967.0210000000008,-5.257999999999982,14,23,374.13000000000005,12,8,0.9318181818181818,-6.9593034
D-Phe-D-Ala-D-Ser-OH,C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CO)C(=O)O,323.3490000000001,-1.377199999999998,5,5,141.75,8,1,0.4,-6.2819986
"Dimethyl-4',4'-dimethoxy-5,6,5',6'-dimethylene dioxybiphenyl-2,2'-dicarboxylate (DDB)",COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,418.35400000000027,2.4014000000000006,0,10,107.98000000000002,5,4,0.3,-4.1687455
Carbendazim,COC(=O)Nc1nc2ccccc2[nH]1,191.19000000000003,1.7411999999999996,2,3,67.00999999999999,1,2,0.1111111111111111,-4.1011863
Dexloxiglumide,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,461.3860000000001,4.0119000000000025,2,4,95.94,14,1,0.5714285714285714,-5.1401309999999985
Lys-FITC-OCH3,COC(=O)[C@H](N)CCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21,549.6050000000004,3.6228000000000016,5,9,152.36999999999998,7,5,0.25,-5.8313413
Neostenine,CC[C@@H]1C2CCCCN3CCC(C23)[C@@H]2[C@H](C)C(=O)O[C@H]12,277.408,2.6945000000000006,0,3,29.540000000000003,1,4,0.9411764705882353,-4.9198675000000005
Decursinol angelate (DA),CC(C)=CC(=O)O[C@@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,328.3640000000001,3.384500000000002,0,5,65.74000000000001,2,3,0.3684210526315789,-4.9204097
Imidacloprid (IMI),ON(O)NC1=NCCN1Cc1ccc(Cl)nc1,257.681,0.49160000000000026,3,7,84.22,3,2,0.3333333333333333,-4.6677732
Laudanosine (LAU),COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC,357.45000000000016,3.492700000000003,0,5,40.16,6,3,0.42857142857142855,-4.5497985
Cepharanthine (CEP),COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,606.7190000000002,6.873900000000009,0,8,61.86000000000001,2,9,0.35135135135135137,-4.1877432
Corynanthine (COR),COC(=O)[C@H]1[C@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]21,354.45000000000005,2.647100000000001,2,4,65.56,1,5,0.5714285714285714,-4.729893700000001
Ac-Trp-Ala-Gly-Gly-Asp-Ala-NH2,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(C)C(N)=O,616.6320000000002,-3.0982999999999956,9,8,270.78,16,2,0.4074074074074074,-7.4981046
Ac-Gly-Asn-Ala-NH2,CC(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(N)=O,301.30300000000005,-3.5272999999999968,5,5,173.48,8,0,0.5454545454545454,-6.5900002
Ac-Gly-Lys-Ala-NH2,CC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(N)=O,315.374,-2.2736999999999963,5,5,156.41,10,0,0.6923076923076923,-7.0100002
cyclo[Trp-Ala-Gly-Gly-Asp-Ala],CC1NC(=O)C(CC(=O)O)NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O,557.5640000000002,-2.589899999999993,8,7,227.68999999999997,4,3,0.4,-7.0307584
Strychnine (Str),O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,334.41900000000004,2.0925000000000002,0,3,32.78,0,7,0.5714285714285714,-4.5086198
Brucine (Bru),COc1cc2c(cc1OC)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43,394.4710000000001,2.1097,0,5,51.24,2,7,0.6086956521739131,-4.7786422
Brucine N-oxide (B-N),COc1cc2c(cc1OC)[C@]13CC[N+]4([O-])CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@H]34,410.47000000000014,2.1223,0,5,71.05999999999999,2,7,0.6086956521739131,-5.46
Pseudostrychnine (Psd),O=C1C[C@H]2OCC=C3CN4C[C@H](O)C56c7ccccc7N1[C@@H]5[C@H]2[C@H]3CC46,350.41800000000006,1.063299999999999,1,4,53.01,0,7,0.5714285714285714,-4.6001629999999984
Bilirubin,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,584.6730000000005,4.531240000000002,6,4,164.38,12,4,0.2727272727272727,-6.1314831
Bilirubin ditaurate,C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)NCCS(=O)(=O)O)c(CCC(=O)NCCS(=O)(=O)O)c2C)NC1=O,798.9410000000001,2.370040000000003,8,8,256.71999999999997,18,4,0.35135135135135137,-6.0594678
Biliverdin,C=CC1=C(C)/C(=C\C2=N/C(=C\c3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O,582.6570000000004,4.806520000000003,5,5,160.95,11,4,0.24242424242424243,-5.6290045
16,COc1cnn(C)c(=O)c1-c1ccc(C[C@@H](CO)NC(=O)c2c(Cl)cccc2Cl)cc1,462.3330000000001,3.0961000000000016,2,6,93.45000000000002,7,3,0.22727272727272727,-5.6010299
32b,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1,735.9290000000001,4.945700000000004,2,10,156.89,8,7,0.5405405405405406,-4.8880281
TMC435350 (32c),COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,749.956,5.254120000000005,2,10,156.89,8,7,0.5526315789473685,-5.0778604000000005
32f,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,770.374,5.599100000000005,2,10,156.89,8,7,0.5405405405405406,-5.238286
32g,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-n3ccc(C(C)C)n3)nc2c1C,732.904,4.316320000000003,2,10,161.82,8,7,0.5526315789473685,-4.8219547
32h,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3cccc(C(C)C)n3)nc2c1C,743.927,5.192620000000004,2,9,156.89,8,7,0.525,-4.9204097
DXG (9),COc1ccc(-c2cc(=O)c3c(O)cc(OC4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,594.5220000000003,-1.4782000000000002,8,15,238.19999999999996,7,5,0.4444444444444444,-6.1599998
Isovitexin (10),O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,432.38100000000014,0.09169999999999978,7,10,181.04999999999998,3,4,0.2857142857142857,-6.2003298
DG (13),COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,462.40700000000015,0.05849999999999955,6,11,179.28,5,4,0.3181818181818182,-6.9204097
Kaempferol (16),O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,286.23900000000003,2.2824000000000004,4,6,111.13000000000001,1,3,0.0,-4.9899998
Tamarixetin (17),COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,316.26500000000004,2.2910000000000017,4,7,120.36000000000001,2,3,0.0625,-5.0013065
Quercitrin (21),C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@@H]1O,448.38000000000017,0.4886999999999995,7,11,190.27999999999997,3,4,0.2857142857142857,-6.0999999
Isoquercitrin (22),O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,464.37900000000025,-0.5388999999999995,8,12,210.51,4,4,0.2857142857142857,-6.27
IRR (23),COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2O[C@H](CO[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,624.5480000000003,-1.3840999999999999,9,16,258.42999999999995,7,5,0.4642857142857143,-6.5388007
Eriodictyol (28),O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,288.25500000000005,2.215500000000001,4,6,107.22000000000001,1,3,0.13333333333333333,-5.2800002
Puerarin (34),O=c1c(-c2ccc(O)cc2)coc2c(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,416.38200000000006,0.3860999999999998,6,9,160.82,3,4,0.2857142857142857,-6.3989701
Isoliquiritigenin (35),O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,256.257,2.699500000000001,3,4,77.76,3,2,0.0,-4.8378239
(-)-Epicatechin (36),Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,290.271,1.5460999999999998,5,6,110.38000000000001,1,3,0.2,-6.4311924000000005
7d,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1,428.02000000000027,4.831620000000004,1,3,49.57,6,3,0.48,-5.3000002
9,CNCCN[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2F)CC1)C(C)C,503.1060000000002,4.821020000000003,2,4,47.61,10,3,0.5357142857142857,-5.52
10c,CNCC(=O)N[C@H](c1cccc(F)c1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2Cl)CC1)C(C)C,537.5070000000002,4.692600000000004,2,4,64.68,9,3,0.48148148148148145,-5.6999998
10d,CC(C)[C@H](NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,531.1160000000001,4.771500000000005,1,4,55.89000000000001,10,3,0.5172413793103449,-5.0
11b,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN)C(C)C)c1,499.0990000000004,4.337920000000003,2,4,78.67,9,3,0.5,-5.5214390999999985
11c,CNCCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1)C(C)C,513.1260000000003,4.598620000000004,2,4,64.68,10,3,0.5172413793103449,-4.9204097
11e,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3F)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,545.1430000000004,5.079920000000005,1,4,55.89,10,3,0.5333333333333333,-4.4308991
12c,COc1cc(Cl)ccc1C[C@@H](C)C(=O)N1CCN(c2ccc(Cl)cc2[C@@H](NC(=O)C(C)N)C(C)C)CC1,549.543,4.689900000000002,2,5,87.9,9,3,0.5,-5.5214390999999985
12d,CC(C)[C@H](NC(=O)CCN(C)C)c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,547.5710000000001,5.285800000000005,1,4,55.89000000000001,10,3,0.5172413793103449,-5.0478787
"3-[5-(4-hydroxyphenyl)-1,3-oxazol-2-yl]phenol (18)",Oc1ccc(-c2cnc(-c3cccc(O)c3)o2)cc1,253.25700000000003,3.4198000000000013,2,4,66.49000000000001,2,3,0.0,-5.1011863
N-(4-Chlorophenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide (11),O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1ccncc1,326.78700000000003,3.4265000000000017,1,4,59.81,5,3,0.11764705882352941,-5.1590075
19,CCc1ccc(NC(=O)c2ccnn2CCc2ccncc2)cc1,320.396,3.3355000000000024,1,4,59.81,6,3,0.21052631578947367,-5.0116143
20,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccnn1CCc1ccncc1,376.3380000000001,3.671700000000002,1,5,69.03999999999999,6,3,0.16666666666666666,-5.1515226
N-(4-(Chlorodifluoromethoxy)phenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide (22),O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccnn1CCc1ccncc1,392.7930000000001,3.9410000000000025,1,5,69.03999999999999,7,3,0.16666666666666666,-5.3275695
N-(4-tert-Butylphenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide (23),CC(C)(C)c1ccc(NC(=O)c2ccnn2CCc2ccncc2)cc1,348.45,4.070600000000003,1,4,59.81,5,3,0.2857142857142857,-5.1295056
24,CC(C)c1ccc(NC(=O)c2ccnn2CCc2ccncc2)cc1,334.423,3.8965000000000023,1,4,59.81,6,3,0.25,-5.0886235
1,Cc1cc(COc2ccc(C(=O)N[C@@H]3CC4(C[C@@H]3C(=O)NO)OCCO4)cc2)c2ccccc2n1,477.51700000000017,2.8791200000000012,3,7,119.01,6,5,0.34615384615384615,-5.7423639
"18 (5R,S)",Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,475.54500000000013,3.685220000000002,3,6,109.78,6,5,0.37037037037037035,-5.6319547
4-(Pyridin-4-ylmethylamino)-N-(3-(trifluoromethyl)phenyl)isothiazole-3-carboxamide (3),O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccncc1,378.3790000000001,4.421300000000002,2,5,66.91,5,3,0.11764705882352941,-5.158072
9,O=C(Nc1cccc(OC(F)(F)F)c1)c1nscc1NCc1ccncc1,394.37800000000004,4.301100000000002,2,6,76.14,6,3,0.11764705882352941,-5.1003633000000015
N-(3-tertbutylphenyl)-4-(pyridin-4-ylmethylamino)isothiazole-3-carboxamide (11),CC(C)(C)c1cccc(NC(=O)c2nscc2NCc2ccncc2)c1,366.49000000000007,4.700000000000003,2,5,66.91,5,3,0.25,-5.2516832
14,O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccncc1,389.2780000000001,4.165000000000002,2,5,66.91,5,3,0.0625,-5.2606096
22,Cc1ccc(NC(=O)c2nscc2NCc2ccncc2)cc1C(F)(F)F,392.40600000000006,4.729720000000002,2,5,66.91,5,3,0.16666666666666666,-5.2295737
4-(quinolin-4-ylmethylamino)-N-(3-(trifluoromethyl)phenyl)isothiazole-3-carboxamide (30),O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccnc2ccccc12,428.43900000000014,5.574500000000003,2,5,66.91,5,4,0.09523809523809523,-5.5700002
6,Cn1c(NCCCN2CCC(CN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,535.6700000000004,3.5991000000000017,2,9,99.81,8,5,0.39285714285714285,-5.8989701
6b,CN(CCCN1CCC(CN2c3ccccc3Sc3ccc(C(=O)O)cc32)CC1)c1cc(=O)n(C)c(=O)n1C,549.6970000000002,3.623400000000002,1,9,91.02000000000001,8,5,0.41379310344827586,-5.7209244
22,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,521.6430000000004,2.987300000000002,1,9,91.02000000000001,6,5,0.37037037037037035,-4.8289509000000015
24,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4c(C(=O)O)cccc43)CC2)cc(=O)n(C)c1=O,521.6430000000004,2.987300000000002,1,9,91.02000000000001,6,5,0.37037037037037035,-5.8005152
25,Cn1c(N2CCN(CCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,493.5890000000004,2.2070999999999996,1,9,91.02000000000001,5,5,0.32,-5.3099999
26,Cn1c(N2CCN(CCCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,521.6430000000004,2.987300000000001,1,9,91.02000000000001,7,5,0.37037037037037035,-4.6900001
28,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,535.6700000000004,2.9162000000000017,1,9,91.02000000000001,7,5,0.39285714285714285,-5.2600002
30,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(CCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,549.6970000000003,3.306300000000002,1,9,91.02000000000001,8,5,0.41379310344827586,-5.1100001
32,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,563.7240000000003,3.6513000000000027,1,9,91.02000000000001,7,5,0.43333333333333335,-5.0
34,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(OCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,551.6690000000003,2.7525000000000013,1,10,100.25,8,5,0.39285714285714285,-5.8005152
35,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(/C=C/C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,547.6810000000003,3.3869000000000016,1,9,91.02000000000001,7,5,0.3448275862068966,-4.6493707
36,Cn1c(C2=CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,518.6390000000004,3.4932000000000007,1,8,87.78,7,5,0.32142857142857145,-4.8289509000000015
17d,CC(C)[C@@H](C(=O)N[C@H](C)Cc1ccc(O)c(C(C)(C)C)c1)N(C)C(=O)[C@@H](N)Cc1ccccc1,467.6540000000002,3.789900000000002,3,4,95.66,9,2,0.5,-4.9186072
KAR-2,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@]5(C[C@]6(CC)C=CCN7CC[C@]43[C@@H]76)OC(=O)N(CCCl)C5=O)C2)C1,826.4349999999997,5.501600000000006,2,10,127.88,7,10,0.5869565217391305,-4.8616409
11-keto-beta-boswellic acid (KBA),C[C@H]1C[C@@]2(C)C(=CC(=O)[C@@H]3[C@]4(C)CC[C@@H](O)[C@@](C)(C(=O)O)[C@H]4CC[C@]32C)[C@@H]2[C@@H](C)[C@H](C)CC[C@H]12,470.6940000000003,6.124400000000007,2,3,74.6,1,5,0.8666666666666667,-5.8000002
Bis(7)-tacrine (B7T),c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,492.7110000000004,8.015100000000007,2,4,49.84,10,6,0.45454545454545453,-5.441246499999999
1,Cc1c(O)c2c(c(C)c1CCO)C(=O)C(C)(C)C2,248.32199999999995,2.30884,2,3,57.53,2,2,0.5333333333333333,-4.7597256
3,Cc1c(O)c2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)C2,410.46300000000014,0.13303999999999938,5,8,136.68,5,3,0.6666666666666666,-6.0107207
"Quercetin 3,4'-diglucoside",O=c1c(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,626.5200000000002,-3.065799999999999,11,17,289.66,7,5,0.4444444444444444,-7.0478787
D-Glu(OBzl)-Ala,CC(NC(=O)[C@@H](N)CCC(=O)OCc1ccccc1)C(=O)O,308.334,0.42660000000000026,3,5,118.72000000000001,8,1,0.4,-5.6912522
D-Ser(Bzl)-Ala,CC(NC(=O)[C@@H](N)COCc1ccccc1)C(=O)O,266.29699999999997,0.11980000000000007,3,4,101.65000000000002,7,1,0.38461538461538464,-5.9906998
Glycocholate,C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,464.6230000000003,1.2302000000000004,4,6,129.92000000000002,6,4,0.9230769230769231,-5.7141905
F-(S)-IZD,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2F)S(=O)([O-])=N1,527.5790000000001,3.5341000000000022,2,6,144.40999999999997,7,5,0.16666666666666666,-6.5214390999999985
Cyclo(-PFMewKTMeF-) (7),C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)N(C)C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C1=O,835.0189999999998,1.8186000000000107,6,8,210.26999999999998,11,6,0.43478260869565216,-6.570000200000001
M1,CN(C)CC1CCCCC1(O)c1cccc(O)c1,249.354,2.331600000000001,2,3,43.7,3,2,0.6,-4.7799463
Epigallocatechin (EGC),Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,306.27000000000004,1.2517,6,7,130.61,1,3,0.2,-6.8284068
Fluorescein,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,332.31100000000004,3.9686000000000012,2,4,87.74,2,4,0.0,-4.77
DB377 (4),CCO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OCC)cc3)o2)cc1,392.4590000000001,3.9272000000000027,2,5,108.36,8,3,0.18181818181818182,-5.2295737
NS5B inhibitor 2,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccn21,400.4600000000001,2.4137000000000004,2,7,105.17,4,4,0.2631578947368421,-4.9593034000000005
Deoxynivalenol (DON),CC1=C[C@@H]2O[C@@H]3[C@@H](O)C[C@](C)([C@]34CO4)[C@]2(CO)[C@@H](O)C1=O,296.319,-0.8377000000000003,3,6,99.52000000000001,1,4,0.8,-5.3005152
Putrescine,NCCCCN,88.15400000000001,-0.3159999999999998,2,2,52.04,3,0,1.0,-4.5179658
Met-enkephalin,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,573.6720000000005,-0.45559999999999384,7,8,199.95,16,2,0.37037037037037035,-7.380000099999998
[D-Ala2]Met-enkephalin,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,587.6990000000004,-0.06709999999999489,7,8,199.95,16,2,0.39285714285714285,-7.02
